DATABASE_ID
HMDB0034580
HMDB0060245
HMDB0254529
HMDB0247263
HMDB0244746
HMDB0000868
HMDB0013892
HMDB0030847
HMDB0005032
HMDB0037696
HMDB0258868
HMDB0015150
HMDB0002894
HMDB0005000
HMDB0000703
HMDB0254678
HMDB0000868
HMDB0035196
HMDB0001310
HMDB0244280
HMDB0249720
HMDB0060245
HMDB0014589
HMDB0006115
HMDB0303660
HMDB0000122
HMDB0001850
HMDB0014887
HMDB0001861
HMDB0034413
HMDB0012199
HMDB0001871
HMDB0001850
HMDB0252322
HMDB0000650
HMDB0015159
HMDB0004949
HMDB0001713
HMDB0006547
HMDB0000145
HMDB0000719
HMDB0000211
HMDB0000619
HMDB0002655
HMDB0248746
HMDB0014397
HMDB0039517
HMDB0251377
HMDB0014339
HMDB0248728
HMDB0034221
HMDB0000239
HMDB0037112
HMDB0014342
HMDB0042024
HMDB0015247
HMDB0001366
HMDB0000663
HMDB0002096
HMDB0014477
HMDB0256275
HMDB0253508
HMDB0254305
HMDB0259112
HMDB0014713
HMDB0005808
HMDB0014395
HMDB0000181
HMDB0037534
HMDB0014980
HMDB0014846
HMDB0038551
HMDB0015310
HMDB0002392
HMDB0000996
HMDB0000244
HMDB0001904
HMDB0250696
HMDB0002432
HMDB0000033
HMDB0060538
HMDB0005453
HMDB0000043
HMDB0015510
HMDB0001935
HMDB0005826
HMDB0001930
HMDB0002364
HMDB0001251
HMDB0000089
HMDB0004370
HMDB0001366
HMDB0240280
HMDB0061859
HMDB0015305
HMDB0014763
HMDB0038361
HMDB0001491
HMDB0001257
HMDB0000211
HMDB0015219
HMDB0014925
HMDB0000508
HMDB0000929
HMDB0033751
HMDB0002927
HMDB0000214
HMDB0030820
HMDB0014724
HMDB0255996
HMDB0014972
HMDB0257452
HMDB0014789
HMDB0036173
HMDB0000667
HMDB0030610
HMDB0014339
HMDB0003357
HMDB0000161
HMDB0000012
HMDB0000045
HMDB0015350
HMDB0341205
HMDB0061918
HMDB0000191
HMDB0252679
HMDB0000159
HMDB0014480
HMDB0000030
HMDB0015052
HMDB0014868
HMDB0006330
HMDB0030213
HMDB0014847
HMDB0000244
HMDB0000197
HMDB0000210
HMDB0258165
HMDB0014503
HMDB0002755
HMDB0000897
HMDB0009059
HMDB0256804
HMDB0001868
HMDB0031817
HMDB0014980
HMDB0000954
HMDB0000167
HMDB0014644
HMDB0002755
HMDB0015159
HMDB0031812
HMDB0036861
HMDB0248965
HMDB0245009
HMDB0000050
HMDB0014887
HMDB0015344
HMDB0000115
HMDB0005032
HMDB0000296
HMDB0060080
HMDB0001149
HMDB0257043
HMDB0014659
HMDB0000021
HMDB0001924
HMDB0000215
HMDB0030847
HMDB0015596
HMDB0000868
HMDB0032574
HMDB0001342
HMDB0015014
HMDB0015138
HMDB0030637
HMDB0094660
HMDB0000181
HMDB0003315
HMDB0000036
HMDB0000669
HMDB0000462
HMDB0001889
HMDB0252212
HMDB0014668
HMDB0001847
HMDB0011107
HMDB0014486
HMDB0249430
HMDB0015307
HMDB0001389
HMDB0252436
HMDB0015245
HMDB0000339
HMDB0034122
HMDB0030285
HMDB0041807
HMDB0254332
HMDB0001933
HMDB0001895
HMDB0000827
HMDB0002124
HMDB0015043
HMDB0246220
HMDB0249353
HMDB0258614
HMDB0014501
HMDB0003559
HMDB0005042
HMDB0000005
HMDB0000197
HMDB0029620
HMDB0000033
HMDB0259262
HMDB0250105
HMDB0000738
HMDB0060272
HMDB0000396
HMDB0060957
HMDB0015390
HMDB0002706
HMDB0248559
HMDB0002757
HMDB0014359
HMDB0001895
HMDB0013974
HMDB0253642
HMDB0002780
HMDB0259162
HMDB0000512
HMDB0014704
HMDB0033441
HMDB0001893
HMDB0000112
HMDB0251497
HMDB0001392
HMDB0060412
HMDB0001922
HMDB0257017
HMDB0001850
HMDB0000073
HMDB0015679
HMDB0001964
HMDB0015094
HMDB0000207
HMDB0000033
HMDB0000517
HMDB0029377
HMDB0014951
HMDB0001498
HMDB0036656
HMDB0003447
HMDB0244703
HMDB0041895
HMDB0000929
HMDB0341191
HMDB0000695
HMDB0253141
HMDB0000162
HMDB0011743
HMDB0038467
HMDB0001545
HMDB0014632
HMDB0015371
HMDB0035219
HMDB0033987
HMDB0011725
HMDB0014821
HMDB0030666
HMDB0035819
HMDB0000162
HMDB0000873
HMDB0001913
HMDB0253642
HMDB0014704
HMDB0000126
HMDB0000617
HMDB0001530
HMDB0258432
HMDB0032582
HMDB0028854
HMDB0035089
HMDB0038457
HMDB0242137
HMDB0000107
HMDB0257311
HMDB0015333
HMDB0011745
HMDB0012245
HMDB0003320
HMDB0000561
HMDB0015116
HMDB0001429
HMDB0014773
HMDB0001889
HMDB0257557
HMDB0031340
HMDB0000858
HMDB0003320
HMDB0014474
HMDB0248807
HMDB0001934
HMDB0003012
HMDB0259262
HMDB0059716
HMDB0246766
HMDB0036458
HMDB0249157
HMDB0251497
HMDB0015282
HMDB0034124
HMDB0002432
HMDB0039085
HMDB0031342
HMDB0060852
HMDB0005801
HMDB0062397
HMDB0000017
HMDB0005056
HMDB0002085
HMDB0001924
HMDB0001252
HMDB0030524
HMDB0259730
HMDB0003229
HMDB0015687
HMDB0003529
HMDB0030809
HMDB0242579
HMDB0251503
HMDB0000226
HMDB0252324
HMDB0060852
HMDB0015125
HMDB0014767
HMDB0003265
HMDB0039318
HMDB0015037
HMDB0013070
HMDB0000246
HMDB0000142
HMDB0242144
HMDB0001856
HMDB0012245
HMDB0249612
HMDB0001149
HMDB0245818
HMDB0014659
HMDB0014376
HMDB0252157
HMDB0005006
HMDB0013892
HMDB0014369
HMDB0000161
HMDB0005782
HMDB0005801
HMDB0041830
HMDB0001232
HMDB0000792
HMDB0014410
HMDB0030187
HMDB0255223
HMDB0000226
HMDB0003153
HMDB0249442
HMDB0015191
HMDB0030818
HMDB0002338
HMDB0015493
HMDB0000158
HMDB0250927
HMDB0000896
HMDB0041889
HMDB0000482
HMDB0015052
HMDB0000935
HMDB0014861
HMDB0032575
HMDB0015094
HMDB0000806
HMDB0002390
HMDB0258765
HMDB0032943
HMDB0243541
HMDB0253870
HMDB0255584
HMDB0000101
HMDB0014624
HMDB0003012
HMDB0000719
HMDB0001964
HMDB0244082
HMDB0000562
HMDB0015465
HMDB0000050
HMDB0037362
HMDB0002123
HMDB0000562
HMDB0250370
HMDB0000195
HMDB0035155
HMDB0015227
HMDB0246634
HMDB0001972
HMDB0034853
HMDB0030775
HMDB0001849
HMDB0015309
HMDB0000715
HMDB0037429
HMDB0000271
HMDB0030637
HMDB0060651
HMDB0015335
HMDB0003357
HMDB0002269
HMDB0011734
HMDB0015150
HMDB0000222
HMDB0000244
HMDB0242505
HMDB0000181
HMDB0001173
HMDB0037441
HMDB0002085
HMDB0000847
HMDB0256501
HMDB0243790
HMDB0000145
HMDB0013751
HMDB0034202
HMDB0000767
HMDB0000058
HMDB0253472
HMDB0005801
HMDB0015296
HMDB0003374
HMDB0030843
HMDB0033249
HMDB0003164
HMDB0246393
HMDB0000855
HMDB0015014
HMDB0013675
HMDB0001143
HMDB0002802
HMDB0003249
HMDB0249590
HMDB0000855
HMDB0003747
HMDB0258829
HMDB0250806
HMDB0005782
HMDB0001186
HMDB0039545
HMDB0000197
HMDB0005794
HMDB0255611
HMDB0252212
HMDB0001830
HMDB0001889
HMDB0001066
HMDB0014724
HMDB0038856
HMDB0000056
HMDB0001871
HMDB0001925
HMDB0029548
HMDB0005782
HMDB0001849
HMDB0000897
HMDB0060475
HMDB0253541
HMDB0000232
HMDB0249262
HMDB0061006
HMDB0002670
HMDB0005807
HMDB0032989
HMDB0035588
HMDB0005032
HMDB0000235
HMDB0014526
HMDB0255910
HMDB0036619
HMDB0015101
HMDB0032562
HMDB0245189
HMDB0014351
HMDB0012326
HMDB0014773
HMDB0246166
HMDB0014745
HMDB0252109
HMDB0033249
HMDB0252265
HMDB0005030
HMDB0013962
HMDB0003249
HMDB0029843
HMDB0258967
HMDB0249590
HMDB0001020
HMDB0001238
HMDB0033923
HMDB0030729
HMDB0000684
HMDB0014922
HMDB0249590
HMDB0252680
HMDB0005022
HMDB0015175
HMDB0015563
HMDB0000099
HMDB0014851
HMDB0014328
HMDB0062513
HMDB0002141
HMDB0034358
HMDB0001879
HMDB0015393
HMDB0031340
HMDB0246398
HMDB0014906
HMDB0000328
HMDB0250838
HMDB0000016
HMDB0034276
HMDB0258237
HMDB0005792
HMDB0060551
HMDB0029488
HMDB0015393
HMDB0000673
HMDB0253047
HMDB0000562
HMDB0039815
HMDB0031068
HMDB0255910
HMDB0003502
HMDB0003229
HMDB0003011
HMDB0000056
HMDB0003474
HMDB0001173
HMDB0000133
HMDB0037112
HMDB0000123
HMDB0001975
HMDB0003153
HMDB0014646
HMDB0006406
HMDB0013070
HMDB0254508
HMDB0002520
HMDB0005000
HMDB0260098
HMDB0014813
HMDB0258993
HMDB0004824
HMDB0015043
HMDB0249673
HMDB0000087
HMDB0250359
HMDB0002130
HMDB0041835
HMDB0259162
HMDB0015256
HMDB0015547
HMDB0002338
HMDB0254410
HMDB0000210
HMDB0000234
HMDB0251439
HMDB0029703
HMDB0000766
HMDB0031778
HMDB0030775
HMDB0011756
HMDB0003233
HMDB0243790
HMDB0014473
HMDB0255108
HMDB0003474
HMDB0059873
HMDB0013675
HMDB0005782
HMDB0006290
HMDB0039318
HMDB0244873
HMDB0001554
HMDB0029377
HMDB0246655
HMDB0250930
HMDB0245303
HMDB0000068
HMDB0039332
HMDB0001250
HMDB0014466
HMDB0000299
HMDB0000881
HMDB0005006
HMDB0000310
HMDB0014337
HMDB0062251
HMDB0000301
HMDB0028685
HMDB0041835
HMDB0003229
HMDB0000512
HMDB0011756
HMDB0003012
HMDB0014934
HMDB0014367
HMDB0029492
HMDB0014693
HMDB0240498
HMDB0001858
HMDB0000296
HMDB0000192
HMDB0252201
HMDB0031844
HMDB0004041
HMDB0252436
HMDB0249290
HMDB0001867
HMDB0015086
HMDB0001984
HMDB0255572
HMDB0000222
HMDB0000426
HMDB0002780
HMDB0000177
HMDB0060602
HMDB0304396
HMDB0243838
HMDB0015511
HMDB0001991
HMDB0014950
HMDB0249463
HMDB0002939
HMDB0015000
HMDB0014659
HMDB0249612
HMDB0000738
HMDB0041856
HMDB0042008
HMDB0033249
HMDB0015596
HMDB0033244
HMDB0029255
HMDB0029703
HMDB0003312
HMDB0029620
HMDB0001886
HMDB0248269
HMDB0036860
HMDB0253688
HMDB0249590
HMDB0011600
HMDB0014906
HMDB0015639
HMDB0003070
HMDB0004101
HMDB0012328
HMDB0250604
HMDB0001413
HMDB0000044
HMDB0014999
HMDB0006330
HMDB0001492
HMDB0001563
HMDB0000511
HMDB0014732
HMDB0003249
HMDB0032018
HMDB0001497
HMDB0258581
HMDB0033973
HMDB0011103
HMDB0006961
HMDB0038467
HMDB0000082
HMDB0001392
HMDB0014493
HMDB0304820
HMDB0256940
HMDB0252414
HMDB0141782
HMDB0032797
HMDB0039531
HMDB0003828
HMDB0253642
HMDB0001492
HMDB0014932
HMDB0014998
HMDB0029659
HMDB0000745
HMDB0060475
HMDB0030964
HMDB0005826
HMDB0032616
HMDB0258570
HMDB0000058
HMDB0004096
HMDB0014743
HMDB0015462
HMDB0014593
HMDB0005060
HMDB0014971
HMDB0258993
HMDB0244780
HMDB0243498
HMDB0029379
HMDB0037429
HMDB0002017
HMDB0000132
HMDB0246907
HMDB0000640
HMDB0015163
HMDB0015393
HMDB0000738
HMDB0031770
HMDB0000694
HMDB0003312
HMDB0014946
HMDB0249442
HMDB0041895
HMDB0000107
HMDB0041857
HMDB0000002
HMDB0001889
HMDB0244828
HMDB0005782
HMDB0060957
HMDB0000672
HMDB0030829
HMDB0014932
HMDB0062766
HMDB0256821
HMDB0001429
HMDB0000148
HMDB0000965
HMDB0000072
HMDB0003164
HMDB0033752
HMDB0012308
HMDB0001058
HMDB0060245
HMDB0059925
HMDB0001514
HMDB0040292
HMDB0041800
HMDB0255826
HMDB0005781
HMDB0003072
HMDB0252679
HMDB0000016
HMDB0002231
HMDB0031310
HMDB0001921
HMDB0000881
HMDB0003464
HMDB0001830
HMDB0005060
HMDB0001498
HMDB0014324
HMDB0000211
HMDB0242120
HMDB0033973
HMDB0014645
HMDB0015150
HMDB0243541
HMDB0255446
HMDB0014932
HMDB0037247
HMDB0247898
HMDB0001138
HMDB0015156
HMDB0012245
HMDB0246584
HMDB0000738
HMDB0015009
HMDB0001392
HMDB0060651
HMDB0003312
HMDB0000538
HMDB0005806
HMDB0014979
HMDB0000139
HMDB0256324
HMDB0247433
HMDB0005000
HMDB0011623
HMDB0001889
HMDB0011745
HMDB0001923
HMDB0000448
HMDB0000039
HMDB0000056
HMDB0000267
HMDB0014690
HMDB0014747
HMDB0014773
HMDB0000099
HMDB0014466
HMDB0014640
HMDB0059716
HMDB0014416
HMDB0000107
HMDB0011533
HMDB0013751
HMDB0013692
HMDB0001981
HMDB0252666
HMDB0030819
HMDB0015159
HMDB0012138
HMDB0002511
HMDB0032865
HMDB0251497
HMDB0000235
HMDB0003529
HMDB0000468
HMDB0035196
HMDB0031419
HMDB0000177
HMDB0029270
HMDB0001901
HMDB0000033
HMDB0259024
HMDB0014624
HMDB0015309
HMDB0012390
HMDB0000842
HMDB0001389
HMDB0004193
HMDB0003229
HMDB0001547
HMDB0003546
HMDB0014589
HMDB0015465
HMDB0003312
HMDB0033923
HMDB0034004
HMDB0256983
HMDB0001871
HMDB0062513
HMDB0030820
HMDB0242144
HMDB0000195
HMDB0005794
HMDB0005842
HMDB0000168
HMDB0245008
HMDB0015186
HMDB0005794
HMDB0001939
HMDB0000191
HMDB0000719
HMDB0258993
HMDB0014343
HMDB0014337
HMDB0245733
HMDB0258921
HMDB0000538
HMDB0002670
HMDB0029862
HMDB0005800
HMDB0014934
HMDB0000044
HMDB0041683
HMDB0041856
HMDB0035698
HMDB0254678
HMDB0014490
HMDB0000634
HMDB0258762
HMDB0002322
HMDB0000214
HMDB0003529
HMDB0014391
HMDB0014934
HMDB0250478
HMDB0014675
HMDB0000873
HMDB0000073
HMDB0014413
HMDB0062481
HMDB0259186
HMDB0001919
HMDB0003920
HMDB0251180
HMDB0038534
HMDB0000014
HMDB0000099
HMDB0015074
HMDB0014695
HMDB0041655
HMDB0031458
HMDB0244494
HMDB0001256
HMDB0001220
HMDB0002994
HMDB0000030
HMDB0000045
HMDB0030707
HMDB0249429
HMDB0000592
HMDB0003217
HMDB0001889
HMDB0001149
HMDB0014323
HMDB0001101
HMDB0004259
HMDB0000672
HMDB0037742
HMDB0252018
HMDB0002757
HMDB0036619
HMDB0001414
HMDB0039546
HMDB0033973
HMDB0005808
HMDB0014638
HMDB0004366
HMDB0062766
HMDB0003306
HMDB0008036
HMDB0003012
HMDB0256091
HMDB0001713
HMDB0014440
HMDB0014440
HMDB0015619
HMDB0032575
HMDB0251858
HMDB0244873
HMDB0000767
HMDB0014410
HMDB0014659
HMDB0001847
HMDB0014600
HMDB0014632
HMDB0015305
HMDB0014846
HMDB0302426
HMDB0040488
HMDB0015333
HMDB0000012
HMDB0029752
HMDB0000187
HMDB0000619
HMDB0000159
HMDB0015250
HMDB0001850
HMDB0000190
HMDB0301753
HMDB0010566
HMDB0038401
HMDB0003402
HMDB0014814
HMDB0246399
HMDB0003217
HMDB0037362
HMDB0254263
HMDB0060658
HMDB0030614
HMDB0003252
HMDB0015163
HMDB0060159
HMDB0011628
HMDB0259181
HMDB0014821
HMDB0001138
HMDB0038577
HMDB0003502
HMDB0000254
HMDB0038001
HMDB0014351
HMDB0002166
HMDB0000893
HMDB0006524
HMDB0002124
HMDB0034410
HMDB0000143
HMDB0003502
HMDB0252138
HMDB0032624
HMDB0000954
HMDB0000020
HMDB0036619
HMDB0000072
HMDB0031795
HMDB0000637
HMDB0005808
HMDB0247976
HMDB0259191
HMDB0014887
HMDB0037746
HMDB0000812
HMDB0013962
HMDB0005810
HMDB0000162
HMDB0031804
HMDB0000211
HMDB0259244
HMDB0251497
HMDB0014535
HMDB0000107
HMDB0015116
HMDB0000267
HMDB0000929
HMDB0254529
HMDB0014951
HMDB0243661
HMDB0015150
HMDB0032574
HMDB0037316
HMDB0015110
HMDB0014570
HMDB0259770
HMDB0000700
HMDB0260098
HMDB0245008
HMDB0249344
HMDB0014600
HMDB0000182
HMDB0005010
HMDB0006766
HMDB0245064
HMDB0001510
HMDB0010382
HMDB0041857
HMDB0039059
HMDB0000426
HMDB0003646
HMDB0001043
HMDB0001183
HMDB0062766
HMDB0245508
HMDB0257448
HMDB0014986
HMDB0031554
HMDB0246391
HMDB0015264
HMDB0000888
HMDB0013854
HMDB0004095
HMDB0257302
HMDB0247316
HMDB0245818
HMDB0015328
HMDB0014410
HMDB0014950
HMDB0141782
HMDB0244565
HMDB0006330
HMDB0014659
HMDB0004825
HMDB0003217
HMDB0015326
HMDB0001520
HMDB0001933
HMDB0002000
HMDB0248984
HMDB0001406
HMDB0032497
HMDB0015078
HMDB0029620
HMDB0005782
HMDB0248713
HMDB0033209
HMDB0002780
HMDB0001830
HMDB0250761
HMDB0002059
HMDB0037316
HMDB0252292
HMDB0256847
HMDB0014503
HMDB0000738
HMDB0032572
HMDB0245733
HMDB0014433
HMDB0001928
HMDB0003217
HMDB0252200
HMDB0059933
HMDB0059805
HMDB0034217
HMDB0014677
HMDB0001341
HMDB0243836
HMDB0005038
HMDB0007973
HMDB0000303
HMDB0033953
HMDB0014473
HMDB0000217
HMDB0033244
HMDB0251377
HMDB0000157
HMDB0014342
HMDB0060542
HMDB0041895
HMDB0094660
HMDB0252696
HMDB0035196
HMDB0005808
HMDB0251751
HMDB0030285
HMDB0000930
HMDB0005010
HMDB0015148
HMDB0034176
HMDB0033889
HMDB0015393
HMDB0000158
HMDB0252207
HMDB0000128
HMDB0005994
HMDB0255521
HMDB0010382
HMDB0002327
HMDB0014742
HMDB0000217
HMDB0003012
HMDB0000842
HMDB0015503
HMDB0001924
HMDB0007973
HMDB0041910
HMDB0245380
HMDB0249385
HMDB0255996
HMDB0256405
HMDB0000101
HMDB0015043
HMDB0002064
HMDB0015091
HMDB0000182
HMDB0014367
HMDB0003681
HMDB0248288
HMDB0029745
HMDB0250922
HMDB0060561
HMDB0245009
HMDB0031310
HMDB0141782
HMDB0253666
HMDB0003306
HMDB0004620
HMDB0003349
HMDB0245221
HMDB0000881
HMDB0000881
HMDB0245323
HMDB0002961
HMDB0003072
HMDB0037426
HMDB0141782
HMDB0247290
HMDB0000061
HMDB0253040
HMDB0001487
HMDB0000544
HMDB0014724
HMDB0000036
HMDB0015245
HMDB0244280
HMDB0003747
HMDB0000765
HMDB0015552
HMDB0002227
HMDB0014998
HMDB0248984
HMDB0001645
HMDB0002927
HMDB0030539
HMDB0000026
HMDB0000127
HMDB0000017
HMDB0256396
HMDB0001358
HMDB0001553
HMDB0000119
HMDB0003249
HMDB0062174
HMDB0001414
HMDB0248337
HMDB0141782
HMDB0037479
HMDB0011628
HMDB0032323
HMDB0256463
HMDB0005808
HMDB0000684
HMDB0033991
HMDB0014375
HMDB0001866
HMDB0256822
HMDB0033956
HMDB0255446
HMDB0248289
HMDB0014980
HMDB0000044
HMDB0250803
HMDB0006330
HMDB0014413
HMDB0251449
HMDB0252340
HMDB0060568
HMDB0003217
HMDB0253433
HMDB0000210
HMDB0001325
HMDB0015116
HMDB0015312
HMDB0259191
HMDB0301980
HMDB0001431
HMDB0004095
HMDB0031769
HMDB0252265
HMDB0001163
HMDB0246412
HMDB0002227
HMDB0031327
HMDB0034244
HMDB0033991
HMDB0041965
HMDB0014474
HMDB0001476
HMDB0062660
HMDB0032002
HMDB0000026
HMDB0030283
HMDB0032559
HMDB0240498
HMDB0002670
HMDB0258165
HMDB0002899
HMDB0000870
HMDB0039085
HMDB0034745
HMDB0014797
HMDB0243512
HMDB0247230
HMDB0015684
HMDB0034854
HMDB0003217
HMDB0034024
HMDB0007972
HMDB0249664
HMDB0251156
HMDB0001925
HMDB0001347
HMDB0000280
HMDB0000510
HMDB0005801
HMDB0000159
HMDB0250478
HMDB0001218
HMDB0014375
HMDB0000288
HMDB0000058
HMDB0015150
HMDB0000397
HMDB0035196
HMDB0001389
HMDB0032562
HMDB0014433
HMDB0059964
HMDB0001924
HMDB0015534
HMDB0029631
HMDB0014728
HMDB0061933
HMDB0014983
HMDB0258575
HMDB0240280
HMDB0259025
HMDB0253433
HMDB0014810
HMDB0003647
HMDB0001058
HMDB0000050
HMDB0033990
HMDB0005453
HMDB0005826
HMDB0003229
HMDB0014514
HMDB0000684
HMDB0000517
HMDB0246466
HMDB0256960
HMDB0258581
HMDB0014911
HMDB0000764
HMDB0251449
HMDB0015687
HMDB0032562
HMDB0001927
HMDB0037340
HMDB0005802
HMDB0014496
HMDB0000168
HMDB0000881
HMDB0038401
HMDB0245234
HMDB0015639
HMDB0014689
HMDB0001392
HMDB0000122
HMDB0035698
HMDB0000393
HMDB0003431
HMDB0003312
HMDB0252332
HMDB0249030
HMDB0000053
HMDB0000197
HMDB0001925
HMDB0250129
HMDB0002003
HMDB0005007
HMDB0005038
HMDB0011718
HMDB0003306
HMDB0253682
HMDB0000472
HMDB0033987
HMDB0248939
HMDB0013692
HMDB0030243
HMDB0000089
HMDB0014369
HMDB0014897
HMDB0250478
HMDB0000191
HMDB0000115
HMDB0246412
HMDB0001859
HMDB0015212
HMDB0001487
HMDB0253709
HMDB0000086
HMDB0007218
HMDB0003012
HMDB0000716
HMDB0000036
HMDB0000930
HMDB0001186
HMDB0034552
HMDB0000167
HMDB0001849
HMDB0015091
HMDB0002780
HMDB0253427
HMDB0014455
HMDB0014998
HMDB0014351
HMDB0041830
HMDB0012245
HMDB0000187
HMDB0000619
HMDB0015371
HMDB0000191
HMDB0000501
HMDB0032023
HMDB0244873
HMDB0001934
HMDB0000158
HMDB0005785
HMDB0011103
HMDB0015534
HMDB0256846
HMDB0250145
HMDB0014986
HMDB0003217
HMDB0246390
HMDB0000859
HMDB0015233
HMDB0000715
HMDB0258614
HMDB0000639
HMDB0000904
HMDB0000125
HMDB0002825
HMDB0013854
HMDB0000564
HMDB0015014
HMDB0015310
HMDB0005862
HMDB0031958
HMDB0001984
HMDB0248960
HMDB0033439
HMDB0002825
HMDB0000251
HMDB0014797
HMDB0000893
HMDB0060522
HMDB0002068
HMDB0012328
HMDB0029737
HMDB0012378
HMDB0032323
HMDB0001922
HMDB0001372
HMDB0061173
HMDB0001935
HMDB0013974
HMDB0251450
HMDB0141782
HMDB0250806
HMDB0247150
HMDB0000618
HMDB0000710
HMDB0033209
HMDB0255208
HMDB0002825
HMDB0000733
HMDB0000754
HMDB0253433
HMDB0000172
HMDB0006330
HMDB0014388
HMDB0015028
HMDB0015646
HMDB0001554
HMDB0341139
HMDB0000474
HMDB0244053
HMDB0003581
HMDB0000609
HMDB0015449
HMDB0015101
HMDB0001930
HMDB0014378
HMDB0004041
HMDB0013962
HMDB0001126
HMDB0001847
HMDB0001871
HMDB0001921
HMDB0014668
HMDB0041974
HMDB0000564
HMDB0000285
HMDB0042024
HMDB0002927
HMDB0000133
HMDB0005808
HMDB0015171
HMDB0000156
HMDB0011738
HMDB0000819
HMDB0034344
HMDB0011634
HMDB0001929
HMDB0000012
HMDB0015074
HMDB0000786
HMDB0000197
HMDB0029469
HMDB0000868
HMDB0001928
HMDB0015465
HMDB0041951
HMDB0003364
HMDB0015051
HMDB0000866
HMDB0002006
HMDB0041965
HMDB0005781
HMDB0014613
HMDB0039083
HMDB0000030
HMDB0015228
HMDB0035100
HMDB0014946
HMDB0000107
HMDB0062635
HMDB0032559
HMDB0000107
HMDB0014501
HMDB0000881
HMDB0341191
