DATABASE_ID,SMILES
HMDB0000001,Cn1cnc(C[C@H](N)C(=O)O)c1
HMDB0000001,Cn1cnc(C[C@H](N)C(=O)O)c1
HMDB0000001,Cn1cnc(C[C@H](N)C(=O)O)c1
HMDB0000002,NCCCN
HMDB0000002,NCCCN
HMDB0000002,NCCCN
HMDB0000002,NCCCN
HMDB0000002,NCCCN
HMDB0000002,NCCCN
HMDB0000002,NCCCN
HMDB0000002,NCCCN
HMDB0000002,NCCCN
HMDB0000002,NCCCN
HMDB0000002,NCCCN
HMDB0000002,NCCCN
HMDB0000002,NCCCN
HMDB0000002,NCCCN
HMDB0000002,NCCCN
HMDB0000002,NCCCN
HMDB0000002,NCCCN
HMDB0000002,NCCCN
HMDB0000002,NCCCN
HMDB0000002,NCCCN
HMDB0000002,NCCCN
HMDB0000002,NCCCN
HMDB0000002,NCCCN
HMDB0000002,NCCCN
HMDB0000005,CCC(=O)C(=O)O
HMDB0000005,CCC(=O)C(=O)O
HMDB0000005,CCC(=O)C(=O)O
HMDB0000005,CCC(=O)C(=O)O
HMDB0000005,CCC(=O)C(=O)O
HMDB0000005,CCC(=O)C(=O)O
HMDB0000005,CCC(=O)C(=O)O
HMDB0000005,CCC(=O)C(=O)O
HMDB0000005,CCC(=O)C(=O)O
HMDB0000005,CCC(=O)C(=O)O
HMDB0000008,CC[C@H](O)C(=O)O
HMDB0000008,CC[C@H](O)C(=O)O
HMDB0000008,CC[C@H](O)C(=O)O
HMDB0000008,CC[C@H](O)C(=O)O
HMDB0000008,CC[C@H](O)C(=O)O
HMDB0000008,CC[C@H](O)C(=O)O
HMDB0000008,CC[C@H](O)C(=O)O
HMDB0000008,CC[C@H](O)C(=O)O
HMDB0000008,CC[C@H](O)C(=O)O
HMDB0000008,CC[C@H](O)C(=O)O
HMDB0000008,CC[C@H](O)C(=O)O
HMDB0000010,COc1cc2c(cc1O)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
HMDB0000010,COc1cc2c(cc1O)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
HMDB0000010,COc1cc2c(cc1O)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12
HMDB0000011,C[C@@H](O)CC(=O)O
HMDB0000011,C[C@@H](O)CC(=O)O
HMDB0000011,C[C@@H](O)CC(=O)O
HMDB0000011,C[C@@H](O)CC(=O)O
HMDB0000011,C[C@@H](O)CC(=O)O
HMDB0000011,C[C@@H](O)CC(=O)O
HMDB0000011,C[C@@H](O)CC(=O)O
HMDB0000011,C[C@@H](O)CC(=O)O
HMDB0000011,C[C@@H](O)CC(=O)O
HMDB0000011,C[C@@H](O)CC(=O)O
HMDB0000011,C[C@@H](O)CC(=O)O
HMDB0000011,C[C@@H](O)CC(=O)O
HMDB0000011,C[C@@H](O)CC(=O)O
HMDB0000011,C[C@@H](O)CC(=O)O
HMDB0000011,C[C@@H](O)CC(=O)O
HMDB0000011,C[C@@H](O)CC(=O)O
HMDB0000011,C[C@@H](O)CC(=O)O
HMDB0000011,C[C@@H](O)CC(=O)O
HMDB0000011,C[C@@H](O)CC(=O)O
HMDB0000011,C[C@@H](O)CC(=O)O
HMDB0000011,C[C@@H](O)CC(=O)O
HMDB0000011,C[C@@H](O)CC(=O)O
HMDB0000011,C[C@@H](O)CC(=O)O
HMDB0000012,O=c1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1
HMDB0000012,O=c1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1
HMDB0000012,O=c1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1
HMDB0000012,O=c1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1
HMDB0000012,O=c1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1
HMDB0000012,O=c1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1
HMDB0000012,O=c1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1
HMDB0000012,O=c1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1
HMDB0000012,O=c1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1
HMDB0000012,O=c1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1
HMDB0000012,O=c1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1
HMDB0000012,O=c1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1
HMDB0000012,O=c1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1
HMDB0000012,O=c1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1
HMDB0000012,O=c1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1
HMDB0000012,O=c1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1
HMDB0000012,O=c1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1
HMDB0000012,O=c1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1
HMDB0000012,O=c1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1
HMDB0000012,O=c1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1
HMDB0000012,O=c1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1
HMDB0000012,O=c1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1
HMDB0000012,O=c1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1
HMDB0000012,O=c1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1
HMDB0000012,O=c1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1
HMDB0000012,O=c1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1
HMDB0000012,O=c1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1
HMDB0000014,Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1
HMDB0000014,Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1
HMDB0000014,Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1
HMDB0000014,Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1
HMDB0000014,Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1
HMDB0000014,Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1
HMDB0000014,Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1
HMDB0000014,Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1
HMDB0000014,Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1
HMDB0000014,Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1
HMDB0000014,Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1
HMDB0000014,Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1
HMDB0000014,Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1
HMDB0000014,Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1
HMDB0000014,Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1
HMDB0000014,Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1
HMDB0000014,Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1
HMDB0000014,Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1
HMDB0000014,Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1
HMDB0000014,Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1
HMDB0000014,Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1
HMDB0000014,Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1
HMDB0000014,Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1
HMDB0000014,Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1
HMDB0000014,Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1
HMDB0000014,Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1
HMDB0000014,Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1
HMDB0000014,Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1
HMDB0000014,Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1
HMDB0000014,Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1
HMDB0000014,Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1
HMDB0000014,Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1
HMDB0000014,Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1
HMDB0000014,Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1
HMDB0000014,Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1
HMDB0000014,Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1
HMDB0000014,Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1
HMDB0000014,Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1
HMDB0000014,Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1
HMDB0000014,Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1
HMDB0000014,Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1
HMDB0000014,Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1
HMDB0000014,Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1
HMDB0000014,Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1
HMDB0000014,Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1
HMDB0000014,Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1
HMDB0000014,Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1
HMDB0000014,Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1
HMDB0000014,Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1
HMDB0000014,Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1
HMDB0000014,Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1
HMDB0000014,Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1
HMDB0000014,Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1
HMDB0000014,Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1
HMDB0000014,Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1
HMDB0000014,Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1
HMDB0000014,Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1
HMDB0000014,Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1
HMDB0000014,Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1
HMDB0000014,Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1
HMDB0000014,Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1
HMDB0000014,Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1
HMDB0000014,Nc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1
HMDB0000015,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO
HMDB0000015,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO
HMDB0000015,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO
HMDB0000015,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO
HMDB0000015,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO
HMDB0000015,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO
HMDB0000015,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO
HMDB0000015,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO
HMDB0000016,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO
HMDB0000016,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO
HMDB0000016,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO
HMDB0000016,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO
HMDB0000016,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO
HMDB0000016,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO
HMDB0000016,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO
HMDB0000016,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO
HMDB0000016,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO
HMDB0000016,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO
HMDB0000016,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO
HMDB0000016,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO
HMDB0000016,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)CO
HMDB0000017,Cc1ncc(CO)c(C(=O)O)c1O
HMDB0000017,Cc1ncc(CO)c(C(=O)O)c1O
HMDB0000017,Cc1ncc(CO)c(C(=O)O)c1O
HMDB0000017,Cc1ncc(CO)c(C(=O)O)c1O
HMDB0000017,Cc1ncc(CO)c(C(=O)O)c1O
HMDB0000017,Cc1ncc(CO)c(C(=O)O)c1O
HMDB0000017,Cc1ncc(CO)c(C(=O)O)c1O
HMDB0000017,Cc1ncc(CO)c(C(=O)O)c1O
HMDB0000017,Cc1ncc(CO)c(C(=O)O)c1O
HMDB0000017,Cc1ncc(CO)c(C(=O)O)c1O
HMDB0000017,Cc1ncc(CO)c(C(=O)O)c1O
HMDB0000017,Cc1ncc(CO)c(C(=O)O)c1O
HMDB0000017,Cc1ncc(CO)c(C(=O)O)c1O
HMDB0000017,Cc1ncc(CO)c(C(=O)O)c1O
HMDB0000017,Cc1ncc(CO)c(C(=O)O)c1O
HMDB0000017,Cc1ncc(CO)c(C(=O)O)c1O
HMDB0000017,Cc1ncc(CO)c(C(=O)O)c1O
HMDB0000017,Cc1ncc(CO)c(C(=O)O)c1O
HMDB0000017,Cc1ncc(CO)c(C(=O)O)c1O
HMDB0000017,Cc1ncc(CO)c(C(=O)O)c1O
HMDB0000017,Cc1ncc(CO)c(C(=O)O)c1O
HMDB0000017,Cc1ncc(CO)c(C(=O)O)c1O
HMDB0000017,Cc1ncc(CO)c(C(=O)O)c1O
HMDB0000017,Cc1ncc(CO)c(C(=O)O)c1O
HMDB0000017,Cc1ncc(CO)c(C(=O)O)c1O
HMDB0000017,Cc1ncc(CO)c(C(=O)O)c1O
HMDB0000017,Cc1ncc(CO)c(C(=O)O)c1O
HMDB0000017,Cc1ncc(CO)c(C(=O)O)c1O
HMDB0000017,Cc1ncc(CO)c(C(=O)O)c1O
HMDB0000017,Cc1ncc(CO)c(C(=O)O)c1O
HMDB0000017,Cc1ncc(CO)c(C(=O)O)c1O
HMDB0000017,Cc1ncc(CO)c(C(=O)O)c1O
HMDB0000017,Cc1ncc(CO)c(C(=O)O)c1O
HMDB0000017,Cc1ncc(CO)c(C(=O)O)c1O
HMDB0000017,Cc1ncc(CO)c(C(=O)O)c1O
HMDB0000017,Cc1ncc(CO)c(C(=O)O)c1O
HMDB0000017,Cc1ncc(CO)c(C(=O)O)c1O
HMDB0000017,Cc1ncc(CO)c(C(=O)O)c1O
HMDB0000017,Cc1ncc(CO)c(C(=O)O)c1O
HMDB0000017,Cc1ncc(CO)c(C(=O)O)c1O
HMDB0000017,Cc1ncc(CO)c(C(=O)O)c1O
HMDB0000017,Cc1ncc(CO)c(C(=O)O)c1O
HMDB0000017,Cc1ncc(CO)c(C(=O)O)c1O
HMDB0000017,Cc1ncc(CO)c(C(=O)O)c1O
HMDB0000017,Cc1ncc(CO)c(C(=O)O)c1O
HMDB0000017,Cc1ncc(CO)c(C(=O)O)c1O
HMDB0000017,Cc1ncc(CO)c(C(=O)O)c1O
HMDB0000017,Cc1ncc(CO)c(C(=O)O)c1O
HMDB0000017,Cc1ncc(CO)c(C(=O)O)c1O
HMDB0000019,CC(C)C(=O)C(=O)O
HMDB0000019,CC(C)C(=O)C(=O)O
HMDB0000019,CC(C)C(=O)C(=O)O
HMDB0000019,CC(C)C(=O)C(=O)O
HMDB0000019,CC(C)C(=O)C(=O)O
HMDB0000019,CC(C)C(=O)C(=O)O
HMDB0000019,CC(C)C(=O)C(=O)O
HMDB0000019,CC(C)C(=O)C(=O)O
HMDB0000019,CC(C)C(=O)C(=O)O
HMDB0000019,CC(C)C(=O)C(=O)O
HMDB0000019,CC(C)C(=O)C(=O)O
HMDB0000019,CC(C)C(=O)C(=O)O
HMDB0000019,CC(C)C(=O)C(=O)O
HMDB0000019,CC(C)C(=O)C(=O)O
HMDB0000019,CC(C)C(=O)C(=O)O
HMDB0000020,O=C(O)Cc1ccc(O)cc1
HMDB0000020,O=C(O)Cc1ccc(O)cc1
HMDB0000020,O=C(O)Cc1ccc(O)cc1
HMDB0000020,O=C(O)Cc1ccc(O)cc1
HMDB0000020,O=C(O)Cc1ccc(O)cc1
HMDB0000020,O=C(O)Cc1ccc(O)cc1
HMDB0000020,O=C(O)Cc1ccc(O)cc1
HMDB0000020,O=C(O)Cc1ccc(O)cc1
HMDB0000020,O=C(O)Cc1ccc(O)cc1
HMDB0000020,O=C(O)Cc1ccc(O)cc1
HMDB0000020,O=C(O)Cc1ccc(O)cc1
HMDB0000020,O=C(O)Cc1ccc(O)cc1
HMDB0000020,O=C(O)Cc1ccc(O)cc1
HMDB0000020,O=C(O)Cc1ccc(O)cc1
HMDB0000020,O=C(O)Cc1ccc(O)cc1
HMDB0000020,O=C(O)Cc1ccc(O)cc1
HMDB0000020,O=C(O)Cc1ccc(O)cc1
HMDB0000020,O=C(O)Cc1ccc(O)cc1
HMDB0000020,O=C(O)Cc1ccc(O)cc1
HMDB0000020,O=C(O)Cc1ccc(O)cc1
HMDB0000020,O=C(O)Cc1ccc(O)cc1
HMDB0000020,O=C(O)Cc1ccc(O)cc1
HMDB0000020,O=C(O)Cc1ccc(O)cc1
HMDB0000020,O=C(O)Cc1ccc(O)cc1
HMDB0000020,O=C(O)Cc1ccc(O)cc1
HMDB0000020,O=C(O)Cc1ccc(O)cc1
HMDB0000020,O=C(O)Cc1ccc(O)cc1
HMDB0000020,O=C(O)Cc1ccc(O)cc1
HMDB0000020,O=C(O)Cc1ccc(O)cc1
HMDB0000020,O=C(O)Cc1ccc(O)cc1
HMDB0000020,O=C(O)Cc1ccc(O)cc1
HMDB0000020,O=C(O)Cc1ccc(O)cc1
HMDB0000020,O=C(O)Cc1ccc(O)cc1
HMDB0000020,O=C(O)Cc1ccc(O)cc1
HMDB0000021,N[C@@H](Cc1ccc(O)c(I)c1)C(=O)O
HMDB0000021,N[C@@H](Cc1ccc(O)c(I)c1)C(=O)O
HMDB0000021,N[C@@H](Cc1ccc(O)c(I)c1)C(=O)O
HMDB0000021,N[C@@H](Cc1ccc(O)c(I)c1)C(=O)O
HMDB0000021,N[C@@H](Cc1ccc(O)c(I)c1)C(=O)O
HMDB0000021,N[C@@H](Cc1ccc(O)c(I)c1)C(=O)O
HMDB0000021,N[C@@H](Cc1ccc(O)c(I)c1)C(=O)O
HMDB0000021,N[C@@H](Cc1ccc(O)c(I)c1)C(=O)O
HMDB0000021,N[C@@H](Cc1ccc(O)c(I)c1)C(=O)O
HMDB0000021,N[C@@H](Cc1ccc(O)c(I)c1)C(=O)O
HMDB0000021,N[C@@H](Cc1ccc(O)c(I)c1)C(=O)O
HMDB0000021,N[C@@H](Cc1ccc(O)c(I)c1)C(=O)O
HMDB0000021,N[C@@H](Cc1ccc(O)c(I)c1)C(=O)O
HMDB0000021,N[C@@H](Cc1ccc(O)c(I)c1)C(=O)O
HMDB0000021,N[C@@H](Cc1ccc(O)c(I)c1)C(=O)O
HMDB0000021,N[C@@H](Cc1ccc(O)c(I)c1)C(=O)O
HMDB0000021,N[C@@H](Cc1ccc(O)c(I)c1)C(=O)O
HMDB0000021,N[C@@H](Cc1ccc(O)c(I)c1)C(=O)O
HMDB0000021,N[C@@H](Cc1ccc(O)c(I)c1)C(=O)O
HMDB0000021,N[C@@H](Cc1ccc(O)c(I)c1)C(=O)O
HMDB0000021,N[C@@H](Cc1ccc(O)c(I)c1)C(=O)O
HMDB0000021,N[C@@H](Cc1ccc(O)c(I)c1)C(=O)O
HMDB0000021,N[C@@H](Cc1ccc(O)c(I)c1)C(=O)O
HMDB0000021,N[C@@H](Cc1ccc(O)c(I)c1)C(=O)O
HMDB0000021,N[C@@H](Cc1ccc(O)c(I)c1)C(=O)O
HMDB0000021,N[C@@H](Cc1ccc(O)c(I)c1)C(=O)O
HMDB0000021,N[C@@H](Cc1ccc(O)c(I)c1)C(=O)O
HMDB0000021,N[C@@H](Cc1ccc(O)c(I)c1)C(=O)O
HMDB0000021,N[C@@H](Cc1ccc(O)c(I)c1)C(=O)O
HMDB0000021,N[C@@H](Cc1ccc(O)c(I)c1)C(=O)O
HMDB0000021,N[C@@H](Cc1ccc(O)c(I)c1)C(=O)O
HMDB0000021,N[C@@H](Cc1ccc(O)c(I)c1)C(=O)O
HMDB0000022,COc1cc(CCN)ccc1O
HMDB0000022,COc1cc(CCN)ccc1O
HMDB0000022,COc1cc(CCN)ccc1O
HMDB0000022,COc1cc(CCN)ccc1O
HMDB0000022,COc1cc(CCN)ccc1O
HMDB0000022,COc1cc(CCN)ccc1O
HMDB0000022,COc1cc(CCN)ccc1O
HMDB0000022,COc1cc(CCN)ccc1O
HMDB0000022,COc1cc(CCN)ccc1O
HMDB0000022,COc1cc(CCN)ccc1O
HMDB0000022,COc1cc(CCN)ccc1O
HMDB0000022,COc1cc(CCN)ccc1O
HMDB0000022,COc1cc(CCN)ccc1O
HMDB0000022,COc1cc(CCN)ccc1O
HMDB0000023,C[C@@H](CO)C(=O)O
HMDB0000023,C[C@@H](CO)C(=O)O
HMDB0000023,C[C@@H](CO)C(=O)O
HMDB0000026,NC(=O)NCCC(=O)O
HMDB0000026,NC(=O)NCCC(=O)O
HMDB0000026,NC(=O)NCCC(=O)O
HMDB0000026,NC(=O)NCCC(=O)O
HMDB0000026,NC(=O)NCCC(=O)O
HMDB0000026,NC(=O)NCCC(=O)O
HMDB0000026,NC(=O)NCCC(=O)O
HMDB0000026,NC(=O)NCCC(=O)O
HMDB0000026,NC(=O)NCCC(=O)O
HMDB0000026,NC(=O)NCCC(=O)O
HMDB0000026,NC(=O)NCCC(=O)O
HMDB0000026,NC(=O)NCCC(=O)O
HMDB0000026,NC(=O)NCCC(=O)O
HMDB0000026,NC(=O)NCCC(=O)O
HMDB0000026,NC(=O)NCCC(=O)O
HMDB0000026,NC(=O)NCCC(=O)O
HMDB0000026,NC(=O)NCCC(=O)O
HMDB0000026,NC(=O)NCCC(=O)O
HMDB0000026,NC(=O)NCCC(=O)O
HMDB0000026,NC(=O)NCCC(=O)O
HMDB0000026,NC(=O)NCCC(=O)O
HMDB0000026,NC(=O)NCCC(=O)O
HMDB0000026,NC(=O)NCCC(=O)O
HMDB0000026,NC(=O)NCCC(=O)O
HMDB0000026,NC(=O)NCCC(=O)O
HMDB0000026,NC(=O)NCCC(=O)O
HMDB0000026,NC(=O)NCCC(=O)O
HMDB0000026,NC(=O)NCCC(=O)O
HMDB0000026,NC(=O)NCCC(=O)O
HMDB0000026,NC(=O)NCCC(=O)O
HMDB0000026,NC(=O)NCCC(=O)O
HMDB0000026,NC(=O)NCCC(=O)O
HMDB0000026,NC(=O)NCCC(=O)O
HMDB0000026,NC(=O)NCCC(=O)O
HMDB0000026,NC(=O)NCCC(=O)O
HMDB0000026,NC(=O)NCCC(=O)O
HMDB0000027,C[C@H](O)[C@H](O)[C@H]1CNc2[nH]c(N)nc(=O)c2N1
HMDB0000027,C[C@H](O)[C@H](O)[C@H]1CNc2[nH]c(N)nc(=O)c2N1
HMDB0000027,C[C@H](O)[C@H](O)[C@H]1CNc2[nH]c(N)nc(=O)c2N1
HMDB0000027,C[C@H](O)[C@H](O)[C@H]1CNc2[nH]c(N)nc(=O)c2N1
HMDB0000027,C[C@H](O)[C@H](O)[C@H]1CNc2[nH]c(N)nc(=O)c2N1
HMDB0000027,C[C@H](O)[C@H](O)[C@H]1CNc2[nH]c(N)nc(=O)c2N1
HMDB0000027,C[C@H](O)[C@H](O)[C@H]1CNc2[nH]c(N)nc(=O)c2N1
HMDB0000027,C[C@H](O)[C@H](O)[C@H]1CNc2[nH]c(N)nc(=O)c2N1
HMDB0000027,C[C@H](O)[C@H](O)[C@H]1CNc2[nH]c(N)nc(=O)c2N1
HMDB0000027,C[C@H](O)[C@H](O)[C@H]1CNc2[nH]c(N)nc(=O)c2N1
HMDB0000027,C[C@H](O)[C@H](O)[C@H]1CNc2[nH]c(N)nc(=O)c2N1
HMDB0000027,C[C@H](O)[C@H](O)[C@H]1CNc2[nH]c(N)nc(=O)c2N1
HMDB0000027,C[C@H](O)[C@H](O)[C@H]1CNc2[nH]c(N)nc(=O)c2N1
HMDB0000027,C[C@H](O)[C@H](O)[C@H]1CNc2[nH]c(N)nc(=O)c2N1
HMDB0000027,C[C@H](O)[C@H](O)[C@H]1CNc2[nH]c(N)nc(=O)c2N1
HMDB0000027,C[C@H](O)[C@H](O)[C@H]1CNc2[nH]c(N)nc(=O)c2N1
